formulation,axis,slice_direction,coordinate_m,x_m,y_m,u_parallel_m_s,u_tangential_m_s,u_x_m_s,u_y_m_s
brinkman_usfem_pkpk_k1,x,flux,0.0003554544,0.0003554544,0.00036505,1.302625541329987e-06,-4.1966999544585123e-07,1.302625541329987e-06,-4.1966999544585123e-07
brinkman_usfem_pkpk_k1,x,flux,0.0003578533,0.0003578533,0.00036505,1.725137075388287e-06,-1.9335402180362666e-07,1.725137075388287e-06,-1.9335402180362666e-07
brinkman_usfem_pkpk_k1,x,flux,0.0003602522,0.0003602522,0.00036505,2.1476486094465876e-06,3.296195183859782e-08,2.1476486094465876e-06,3.296195183859782e-08
brinkman_usfem_pkpk_k1,x,flux,0.0003626511,0.0003626511,0.00036505,2.5701601435048853e-06,2.5927792548082113e-07,2.5701601435048853e-06,2.5927792548082113e-07
brinkman_usfem_pkpk_k1,x,flux,0.00036505,0.00036505,0.00036505,2.9926716775632043e-06,4.855938991230444e-07,2.9926716775632043e-06,4.855938991230444e-07
brinkman_usfem_pkpk_k1,x,flux,0.00036744889999999996,0.00036744889999999996,0.00036505,3.508445648896247e-06,8.809227370142989e-07,3.508445648896247e-06,8.809227370142989e-07
brinkman_usfem_pkpk_k1,x,flux,0.00036984779999999997,0.00036984779999999997,0.00036505,4.024219620229325e-06,1.276251574905564e-06,4.024219620229325e-06,1.276251574905564e-06
brinkman_usfem_pkpk_k1,x,flux,0.0003722467,0.0003722467,0.00036505,4.539993591562398e-06,1.6715804127968269e-06,4.539993591562398e-06,1.6715804127968269e-06
brinkman_usfem_pkpk_k1,x,flux,0.0003746456,0.0003746456,0.00036505,5.055767562895473e-06,2.0669092506880897e-06,5.055767562895473e-06,2.0669092506880897e-06
brinkman_usfem_pkpk_k1,x,flux,0.0003770445,0.0003770445,0.00036505,5.170125951790562e-06,2.1555531331087047e-06,5.170125951790562e-06,2.1555531331087047e-06
brinkman_usfem_pkpk_k1,x,flux,0.0003794434,0.0003794434,0.00036505,5.07039603005207e-06,2.0806317059449823e-06,5.07039603005207e-06,2.0806317059449823e-06
brinkman_usfem_pkpk_k1,x,flux,0.00038184229999999996,0.00038184229999999996,0.00036505,4.97066610831358e-06,2.0057102787812616e-06,4.97066610831358e-06,2.0057102787812616e-06
brinkman_usfem_pkpk_k1,x,flux,0.00038424119999999997,0.00038424119999999997,0.00036505,4.870936186575088e-06,1.9307888516175392e-06,4.870936186575088e-06,1.9307888516175392e-06
brinkman_usfem_pkpk_k1,x,flux,0.0003866401,0.0003866401,0.00036505,4.640227259007383e-06,1.8323556054509388e-06,4.640227259007383e-06,1.8323556054509388e-06
brinkman_usfem_pkpk_k1,x,flux,0.000389039,0.000389039,0.00036505,4.1101377466871955e-06,1.6801810587063348e-06,4.1101377466871955e-06,1.6801810587063348e-06
brinkman_usfem_pkpk_k1,x,flux,0.0003914379,0.0003914379,0.00036505,3.5800482343670074e-06,1.5280065119617308e-06,3.5800482343670074e-06,1.5280065119617308e-06
brinkman_usfem_pkpk_k1,x,flux,0.0003938368,0.0003938368,0.00036505,3.0499587220468197e-06,1.3758319652171266e-06,3.0499587220468197e-06,1.3758319652171266e-06
brinkman_usfem_pkpk_k1,x,flux,0.0003962357,0.0003962357,0.00036505,2.519869209726632e-06,1.2236574184725223e-06,2.519869209726632e-06,1.2236574184725223e-06
brinkman_usfem_pkpk_k1,x,flux,0.00039863459999999997,0.00039863459999999997,0.00036505,1.9511173335650713e-06,8.181367996224044e-07,1.9511173335650713e-06,8.181367996224044e-07
brinkman_usfem_pkpk_k1,x,flux,0.0004010335,0.0004010335,0.00036505,1.3806080772288845e-06,4.01100450222024e-07,1.3806080772288845e-06,4.01100450222024e-07
brinkman_usfem_pkpk_k1,x,flux,0.0004034324,0.0004034324,0.00036505,8.100988208926979e-07,-1.5935899178356107e-08,8.100988208926979e-07,-1.5935899178356107e-08
brinkman_usfem_pkpk_k1,x,flux,0.0004058313,0.0004058313,0.00036505,2.3958956455651123e-07,-4.3297224857873626e-07,2.3958956455651123e-07,-4.3297224857873626e-07
brinkman_usfem_pkpk_k1,x,flux,0.0004082302,0.0004082302,0.00036505,-4.2886900500604036e-08,-4.617064173394619e-07,-4.2886900500604036e-08,-4.617064173394619e-07
brinkman_usfem_pkpk_k1,x,flux,0.0004106291,0.0004106291,0.00036505,-1.4019942830689376e-07,-2.4081775568898456e-07,-1.4019942830689376e-07,-2.4081775568898456e-07
brinkman_usfem_pkpk_k1,x,flux,0.00041302799999999996,0.00041302799999999996,0.00036505,-2.3751195611318127e-07,-1.992909403851238e-08,-2.3751195611318127e-07,-1.992909403851238e-08
brinkman_usfem_pkpk_k1,x,flux,0.00041542689999999997,0.00041542689999999997,0.00036505,-3.34824483919471e-07,2.0095956761196493e-07,-3.34824483919471e-07,2.0095956761196493e-07
brinkman_usfem_pkpk_k1,x,flux,0.0004178258,0.0004178258,0.00036505,-3.499674545328429e-07,3.7149037298683645e-07,-3.499674545328429e-07,3.7149037298683645e-07
brinkman_usfem_pkpk_k1,x,flux,0.0004202247,0.0004202247,0.00036505,-1.3229667976626982e-07,3.9934058558081164e-07,-1.3229667976626982e-07,3.9934058558081164e-07
brinkman_usfem_pkpk_k1,x,flux,0.0004226236,0.0004226236,0.00036505,8.537409500030322e-08,4.271907981747868e-07,8.537409500030322e-08,4.271907981747868e-07
brinkman_usfem_pkpk_k1,x,flux,0.0004250225,0.0004250225,0.00036505,3.0304486976687623e-07,4.5504101076876196e-07,3.0304486976687623e-07,4.5504101076876196e-07
brinkman_usfem_pkpk_k1,x,flux,0.00042742139999999996,0.00042742139999999996,0.00036505,5.207156445334442e-07,4.828912233627365e-07,5.207156445334442e-07,4.828912233627365e-07
brinkman_usfem_pkpk_k1,x,flux,0.00042982029999999997,0.00042982029999999997,0.00036505,3.4342243658863785e-07,4.062382958442812e-07,3.4342243658863785e-07,4.062382958442812e-07
brinkman_usfem_pkpk_k1,x,flux,0.0004322192,0.0004322192,0.00036505,1.2851361124273548e-07,3.196326883151147e-07,1.2851361124273548e-07,3.196326883151147e-07
brinkman_usfem_pkpk_k1,x,flux,0.0004346181,0.0004346181,0.00036505,-8.639521410316689e-08,2.3302708078594825e-07,-8.639521410316689e-08,2.3302708078594825e-07
brinkman_usfem_pkpk_k1,x,flux,0.000437017,0.000437017,0.00036505,-3.013040394490693e-07,1.464214732567818e-07,-3.013040394490693e-07,1.464214732567818e-07
brinkman_usfem_pkpk_k1,x,flux,0.0004394159,0.0004394159,0.00036505,-3.8674040358825254e-07,2.971640766866092e-07,-3.8674040358825254e-07,2.971640766866092e-07
brinkman_usfem_pkpk_k1,x,flux,0.0004418148,0.0004418148,0.00036505,-3.7258256679918994e-07,6.304822270079751e-07,-3.7258256679918994e-07,6.304822270079751e-07
brinkman_usfem_pkpk_k1,x,flux,0.00044421369999999996,0.00044421369999999996,0.00036505,-3.5842473001012766e-07,9.638003773293334e-07,-3.5842473001012766e-07,9.638003773293334e-07
brinkman_usfem_pkpk_k1,x,flux,0.0004466126,0.0004466126,0.00036505,-3.4426689322106507e-07,1.297118527650699e-06,-3.4426689322106507e-07,1.297118527650699e-06
brinkman_usfem_pkpk_k1,x,flux,0.0004490115,0.0004490115,0.00036505,3.373100052434341e-07,2.7543669728180673e-06,3.373100052434341e-07,2.7543669728180673e-06
brinkman_usfem_pkpk_k1,x,flux,0.0004514104,0.0004514104,0.00036505,3.42159552573952e-06,8.257764479431039e-06,3.42159552573952e-06,8.257764479431039e-06
brinkman_usfem_pkpk_k1,x,flux,0.0004538093,0.0004538093,0.00036505,6.505881046235605e-06,1.3761161986044008e-05,6.505881046235605e-06,1.3761161986044008e-05
brinkman_usfem_pkpk_k1,x,flux,0.0004562082,0.0004562082,0.00036505,9.59016656673169e-06,1.926455949265698e-05,9.59016656673169e-06,1.926455949265698e-05
brinkman_usfem_pkpk_k1,x,flux,0.00045860709999999996,0.00045860709999999996,0.00036505,1.2674452087227706e-05,2.4767956999269827e-05,1.2674452087227706e-05,2.4767956999269827e-05
brinkman_usfem_pkpk_k1,x,flux,0.00046100599999999997,0.00046100599999999997,0.00036505,1.4088531862540901e-05,2.3790710949092042e-05,1.4088531862540901e-05,2.3790710949092042e-05
brinkman_usfem_pkpk_k1,x,flux,0.0004634049,0.0004634049,0.00036505,1.525208077607664e-05,2.1841368365395488e-05,1.525208077607664e-05,2.1841368365395488e-05
brinkman_usfem_pkpk_k1,x,flux,0.0004658038,0.0004658038,0.00036505,1.641562968961238e-05,1.989202578169893e-05,1.641562968961238e-05,1.989202578169893e-05
brinkman_usfem_pkpk_k1,x,flux,0.0004682027,0.0004682027,0.00036505,1.7579178603148115e-05,1.7942683198002375e-05,1.7579178603148115e-05,1.7942683198002375e-05
brinkman_usfem_pkpk_k1,x,flux,0.0004706016,0.0004706016,0.00036505,1.734427406423615e-05,1.5435352775924203e-05,1.734427406423615e-05,1.5435352775924203e-05
brinkman_usfem_pkpk_k1,x,flux,0.0004730005,0.0004730005,0.00036505,1.582745386058047e-05,1.2416533501996172e-05,1.582745386058047e-05,1.2416533501996172e-05
brinkman_usfem_pkpk_k1,x,flux,0.00047539939999999997,0.00047539939999999997,0.00036505,1.431063365692482e-05,9.397714228068212e-06,1.431063365692482e-05,9.397714228068212e-06
brinkman_usfem_pkpk_k1,x,flux,0.0004777983,0.0004777983,0.00036505,1.2793813453269138e-05,6.378894954140185e-06,1.2793813453269138e-05,6.378894954140185e-06
brinkman_usfem_pkpk_k1,x,flux,0.0004801972,0.0004801972,0.00036505,1.129799219226792e-05,3.6603406203303266e-06,1.129799219226792e-05,3.6603406203303266e-06
brinkman_usfem_pkpk_k1,x,flux,0.0004825961,0.0004825961,0.00036505,9.901915908875523e-06,2.368044752082034e-06,9.901915908875523e-06,2.368044752082034e-06
brinkman_usfem_pkpk_k1,x,flux,0.000484995,0.000484995,0.00036505,8.505839625483124e-06,1.0757488838337416e-06,8.505839625483124e-06,1.0757488838337416e-06
brinkman_usfem_pkpk_k1,x,flux,0.0004873939,0.0004873939,0.00036505,7.109763342090725e-06,-2.1654698441455125e-07,7.109763342090725e-06,-2.1654698441455125e-07
brinkman_usfem_pkpk_k1,x,flux,0.0004897928,0.0004897928,0.00036505,5.7136870586983265e-06,-1.5088428526628442e-06,5.7136870586983265e-06,-1.5088428526628442e-06
brinkman_usfem_pkpk_k1,x,flux,0.0004921917,0.0004921917,0.00036505,5.013943978474661e-06,-2.3037122190611973e-06,5.013943978474661e-06,-2.3037122190611973e-06
brinkman_usfem_pkpk_k1,x,flux,0.0004945906,0.0004945906,0.00036505,4.460797362075979e-06,-2.9938602166490533e-06,4.460797362075979e-06,-2.9938602166490533e-06
brinkman_usfem_pkpk_k1,x,flux,0.0004969895,0.0004969895,0.00036505,3.907650745677297e-06,-3.6840082142369093e-06,3.907650745677297e-06,-3.6840082142369093e-06
brinkman_usfem_pkpk_k1,x,flux,0.0004993884,0.0004993884,0.00036505,3.354504129278615e-06,-4.374156211824765e-06,3.354504129278615e-06,-4.374156211824765e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005017873000000001,0.0005017873000000001,0.00036505,2.781996721899586e-06,-4.260014914141438e-06,2.781996721899586e-06,-4.260014914141438e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005041862000000001,0.0005041862000000001,0.00036505,2.1883684516329438e-06,-3.2684671125260077e-06,2.1883684516329438e-06,-3.2684671125260077e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005065851000000001,0.0005065851000000001,0.00036505,1.5947401813663019e-06,-2.276919310910577e-06,1.5947401813663019e-06,-2.276919310910577e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005089840000000001,0.0005089840000000001,0.00036505,1.0011119110996604e-06,-1.2853715092951473e-06,1.0011119110996604e-06,-1.2853715092951473e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005113829000000001,0.0005113829000000001,0.00036505,4.5292599803641035e-07,-4.3466839446938374e-07,4.5292599803641035e-07,-4.3466839446938374e-07
brinkman_usfem_pkpk_k1,x,flux,0.0005137818,0.0005137818,0.00036505,2.076891329955507e-07,-5.229298582408314e-07,2.076891329955507e-07,-5.229298582408314e-07
brinkman_usfem_pkpk_k1,x,flux,0.0005161807,0.0005161807,0.00036505,-3.7547732045320134e-08,-6.11191322012283e-07,-3.7547732045320134e-08,-6.11191322012283e-07
brinkman_usfem_pkpk_k1,x,flux,0.0005185796,0.0005185796,0.00036505,-2.8278459708619084e-07,-6.994527857837345e-07,-2.8278459708619084e-07,-6.994527857837345e-07
brinkman_usfem_pkpk_k1,x,flux,0.0005209785,0.0005209785,0.00036505,-5.280214621270618e-07,-7.877142495551861e-07,-5.280214621270618e-07,-7.877142495551861e-07
brinkman_usfem_pkpk_k1,x,flux,0.0005233774,0.0005233774,0.00036505,-9.608210651360515e-07,-5.742281649454191e-07,-9.608210651360515e-07,-5.742281649454191e-07
brinkman_usfem_pkpk_k1,x,flux,0.0005257763,0.0005257763,0.00036505,-1.445721428691752e-06,-2.769233168964137e-07,-1.445721428691752e-06,-2.769233168964137e-07
brinkman_usfem_pkpk_k1,x,flux,0.0005281752,0.0005281752,0.00036505,-1.9306217922474523e-06,2.038153115259192e-08,-1.9306217922474523e-06,2.038153115259192e-08
brinkman_usfem_pkpk_k1,x,flux,0.0005305741,0.0005305741,0.00036505,-2.415522155803153e-06,3.1768637920159736e-07,-2.415522155803153e-06,3.1768637920159736e-07
brinkman_usfem_pkpk_k1,x,flux,0.0005329730000000001,0.0005329730000000001,0.00036505,-1.892973468774803e-06,8.047357888207634e-07,-1.892973468774803e-06,8.047357888207634e-07
brinkman_usfem_pkpk_k1,x,flux,0.0005353719000000001,0.0005353719000000001,0.00036505,-6.074101598733625e-08,1.5384531284810844e-06,-6.074101598733625e-08,1.5384531284810844e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005377708000000001,0.0005377708000000001,0.00036505,1.7714914368001301e-06,2.272170468141406e-06,1.7714914368001301e-06,2.272170468141406e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005401697000000001,0.0005401697000000001,0.00036505,3.6037238895875966e-06,3.0058878078017267e-06,3.6037238895875966e-06,3.0058878078017267e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005425686,0.0005425686,0.00036505,5.281652302902345e-06,3.664303430024499e-06,5.281652302902345e-06,3.664303430024499e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005449675,0.0005449675,0.00036505,5.3393883017548706e-06,3.53205101915355e-06,5.3393883017548706e-06,3.53205101915355e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005473664,0.0005473664,0.00036505,5.397124300607397e-06,3.399798608282601e-06,5.397124300607397e-06,3.399798608282601e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005497653,0.0005497653,0.00036505,5.454860299459923e-06,3.267546197411652e-06,5.454860299459923e-06,3.267546197411652e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005521642,0.0005521642,0.00036505,5.512596298312449e-06,3.135293786540703e-06,5.512596298312449e-06,3.135293786540703e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005545631,0.0005545631,0.00036505,5.069622325634792e-06,2.283983238374796e-06,5.069622325634792e-06,2.283983238374796e-06
brinkman_usfem_pkpk_k1,x,flux,0.000556962,0.000556962,0.00036505,4.44992718653469e-06,1.178887465281211e-06,4.44992718653469e-06,1.178887465281211e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005593609,0.0005593609,0.00036505,3.830232047434588e-06,7.37916921876252e-08,3.830232047434588e-06,7.37916921876252e-08
brinkman_usfem_pkpk_k1,x,flux,0.0005617598000000001,0.0005617598000000001,0.00036505,3.2105369083344866e-06,-1.0313040809059601e-06,3.2105369083344866e-06,-1.0313040809059601e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005641587000000001,0.0005641587000000001,0.00036505,3.0822044542613268e-06,-1.7880834485746633e-06,3.0822044542613268e-06,-1.7880834485746633e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005665576000000001,0.0005665576000000001,0.00036505,3.718213954674479e-06,-2.0030372966935276e-06,3.718213954674479e-06,-2.0030372966935276e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005689565000000001,0.0005689565000000001,0.00036505,4.354223455087631e-06,-2.217991144812392e-06,4.354223455087631e-06,-2.217991144812392e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005713554000000001,0.0005713554000000001,0.00036505,4.990232955500783e-06,-2.4329449929312566e-06,4.990232955500783e-06,-2.4329449929312566e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005737543,0.0005737543,0.00036505,5.625453003249832e-06,-2.7029200591488013e-06,5.625453003249832e-06,-2.7029200591488013e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005761532,0.0005761532,0.00036505,6.243305092389439e-06,-4.183361923537581e-06,6.243305092389439e-06,-4.183361923537581e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005785521,0.0005785521,0.00036505,6.861157181529046e-06,-5.663803787926361e-06,6.861157181529046e-06,-5.663803787926361e-06
brinkman_usfem_pkpk_k1,x,flux,0.000580951,0.000580951,0.00036505,7.479009270668653e-06,-7.1442456523151405e-06,7.479009270668653e-06,-7.1442456523151405e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005833499,0.0005833499,0.00036505,8.09686135980826e-06,-8.624687516703921e-06,8.09686135980826e-06,-8.624687516703921e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005857488,0.0005857488,0.00036505,8.094010612867423e-06,-8.435457892280692e-06,8.094010612867423e-06,-8.435457892280692e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005881477,0.0005881477,0.00036505,7.819602375141366e-06,-7.5157469915021395e-06,7.819602375141366e-06,-7.5157469915021395e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005905466,0.0005905466,0.00036505,7.545194137415309e-06,-6.5960360907235875e-06,7.545194137415309e-06,-6.5960360907235875e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005929455000000001,0.0005929455000000001,0.00036505,7.270785899689252e-06,-5.676325189945036e-06,7.270785899689252e-06,-5.676325189945036e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005953444000000001,0.0005953444000000001,0.00036505,6.815668635595984e-06,-4.6331870170887654e-06,6.815668635595984e-06,-4.6331870170887654e-06
brinkman_usfem_pkpk_k1,x,flux,0.0005977433000000001,0.0005977433000000001,0.00036505,6.021721947064265e-06,-3.35862270908688e-06,6.021721947064265e-06,-3.35862270908688e-06
brinkman_usfem_pkpk_k1,x,flux,0.0006001422000000001,0.0006001422000000001,0.00036505,5.2277752585325465e-06,-2.0840584010849945e-06,5.2277752585325465e-06,-2.0840584010849945e-06
brinkman_usfem_pkpk_k1,x,flux,0.0006025411000000001,0.0006025411000000001,0.00036505,4.4338285700008274e-06,-8.094940930831093e-07,4.4338285700008274e-06,-8.094940930831093e-07
brinkman_usfem_pkpk_k1,x,flux,0.00060494,0.00060494,0.00036505,3.6398818814691558e-06,4.650702149187171e-07,3.6398818814691558e-06,4.650702149187171e-07
brinkman_usfem_pkpk_k1,x,flux,0.0006073389,0.0006073389,0.00036505,2.8853038961061716e-06,4.438914991670607e-07,2.8853038961061716e-06,4.438914991670607e-07
brinkman_usfem_pkpk_k1,x,flux,0.0006097378,0.0006097378,0.00036505,2.13072591074317e-06,4.2271278341542396e-07,2.13072591074317e-06,4.2271278341542396e-07
brinkman_usfem_pkpk_k1,x,flux,0.0006121367,0.0006121367,0.00036505,1.3761479253801684e-06,4.015340676637871e-07,1.3761479253801684e-06,4.015340676637871e-07
brinkman_usfem_pkpk_k1,x,flux,0.0006145356,0.0006145356,0.00036505,6.215699400171674e-07,3.803553519121503e-07,6.215699400171674e-07,3.803553519121503e-07
brinkman_usfem_pkpk_k1,x,flux,0.0006169345,0.0006169345,0.00036505,3.012010693459817e-07,3.019172617896518e-07,3.012010693459817e-07,3.019172617896518e-07
brinkman_usfem_pkpk_k1,x,flux,0.0006193334,0.0006193334,0.00036505,2.124103931770919e-07,1.929408386693656e-07,2.124103931770919e-07,1.929408386693656e-07
brinkman_usfem_pkpk_k1,x,flux,0.0006217323,0.0006217323,0.00036505,1.2361971700820206e-07,8.396441554907931e-08,1.2361971700820206e-07,8.396441554907931e-08
brinkman_usfem_pkpk_k1,x,flux,0.0006241312000000001,0.0006241312000000001,0.00036505,3.4829040839312235e-08,-2.501200757120695e-08,3.4829040839312235e-08,-2.501200757120695e-08
brinkman_usfem_pkpk_k1,x,flux,0.0006265301000000001,0.0006265301000000001,0.00036505,-1.948971459641198e-08,-8.828213707796833e-08,-1.948971459641198e-08,-8.828213707796833e-08
brinkman_usfem_pkpk_k1,x,flux,0.0006289290000000001,0.0006289290000000001,0.00036505,4.984491643664371e-09,-4.708073832525328e-08,4.984491643664371e-09,-4.708073832525328e-08
brinkman_usfem_pkpk_k1,x,flux,0.0006313279000000001,0.0006313279000000001,0.00036505,2.945869788374074e-08,-5.879339572538182e-09,2.945869788374074e-08,-5.879339572538182e-09
brinkman_usfem_pkpk_k1,x,flux,0.0006337268000000001,0.0006337268000000001,0.00036505,5.393290412381709e-08,3.532205918017688e-08,5.393290412381709e-08,3.532205918017688e-08
brinkman_usfem_pkpk_k1,x,flux,0.0006361257,0.0006361257,0.00036505,7.840711036389234e-08,7.652345793289007e-08,7.840711036389234e-08,7.652345793289007e-08
brinkman_usfem_pkpk_k1,x,flux,0.0006385246,0.0006385246,0.00036505,6.587240627820456e-08,3.991175971991167e-08,6.587240627820456e-08,3.991175971991167e-08
brinkman_usfem_pkpk_k1,x,flux,0.0006409235,0.0006409235,0.00036505,5.165547899589117e-08,-2.368974460530092e-10,5.165547899589117e-08,-2.368974460530092e-10
brinkman_usfem_pkpk_k1,x,flux,0.0006433224,0.0006433224,0.00036505,3.7438551713577766e-08,-4.0385554612017686e-08,3.7438551713577766e-08,-4.0385554612017686e-08
brinkman_usfem_pkpk_k1,x,flux,0.0006457213,0.0006457213,0.00036505,2.3221624431264377e-08,-8.053421177798235e-08,2.3221624431264377e-08,-8.053421177798235e-08
brinkman_usfem_pkpk_k1,x,flux,0.0006481202,0.0006481202,0.00036505,2.0924244500660318e-06,-4.567140135952727e-06,2.0924244500660318e-06,-4.567140135952727e-06
brinkman_usfem_pkpk_k1,x,flux,0.0006505191,0.0006505191,0.00036505,5.500968545433069e-06,-1.191218287463282e-05,5.500968545433069e-06,-1.191218287463282e-05
brinkman_usfem_pkpk_k1,x,flux,0.000652918,0.000652918,0.00036505,8.909512640800107e-06,-1.9257225613312912e-05,8.909512640800107e-06,-1.9257225613312912e-05
brinkman_usfem_pkpk_k1,x,flux,0.0006553169000000001,0.0006553169000000001,0.00036505,1.2318056736167142e-05,-2.6602268351993e-05,1.2318056736167142e-05,-2.6602268351993e-05
brinkman_usfem_pkpk_k1,x,flux,0.0006577158000000001,0.0006577158000000001,0.00036505,1.4684463971237002e-05,-3.169391080983892e-05,1.4684463971237002e-05,-3.169391080983892e-05
brinkman_usfem_pkpk_k1,x,flux,0.0006601147000000001,0.0006601147000000001,0.00036505,1.409815010213171e-05,-3.0400919138655107e-05,1.409815010213171e-05,-3.0400919138655107e-05
