case,match_status,reference_pore_pair,native_full_pore_pair,min_native_overlap_fraction,min_reference_overlap_fraction,native_throat_index,native_radius_vx,native_area_vx2,native_shape_factor,native_shape_factor_raw,native_length_vx,native_core_length_vx,native_pore1_length_vx,native_pore2_length_vx,native_equivalent_conductance_mu1,reference_throat_index,reference_radius_vx,reference_area_vx2,reference_shape_factor,reference_shape_factor_raw,reference_length_vx,reference_core_length_vx,reference_pore1_length_vx,reference_pore2_length_vx,reference_equivalent_conductance_mu1,radius_vx_rel_diff,radius_vx_signed_ratio,area_vx2_rel_diff,area_vx2_signed_ratio,shape_factor_rel_diff,shape_factor_signed_ratio,length_vx_rel_diff,length_vx_signed_ratio,core_length_vx_rel_diff,core_length_vx_signed_ratio,pore1_length_vx_rel_diff,pore1_length_vx_signed_ratio,pore2_length_vx_rel_diff,pore2_length_vx_signed_ratio,equivalent_conductance_mu1_rel_diff,equivalent_conductance_mu1_signed_ratio
phi041_b20,matched,3-7,3-7,0.6690647482014388,0.8385416666666666,8.0,0.5,2.2071128015897634,0.0283175377148743,0.0283175377148743,10.49543239465785,3.46349269023709,2.9963310898497184,4.035608614571042,1.673756944782894e-16,66.0,0.49885955000000004,6.055043888971676,0.01027494,0.01027494,7.772024500000001,2.564768,2.7000335,2.507223,5.684249299252654e-16,0.002280899999999919,1.002286114398331,0.6354918573571899,0.3645081426428101,0.6371527742469324,2.755980834425729,0.25948505904759656,1.3504116455960542,0.25948508358929695,1.3504116903505854,0.09888679887661524,1.1097384865223778,0.37872493607348956,1.6095930097047777,0.705544768241788,0.294455231758212
phi041_b20,matched,3-17,3-17,0.8969359331476323,0.8258317025440313,9.0,0.5,1.0,0.0625,0.0625,22.509432239925886,7.428112639175541,7.826110514169859,7.255209086580484,3.616029161223822e-17,154.0,0.4987768,1.9902263697459202,0.03125,0.03125,23.20389,7.657285,10.27054,5.276065000000001,7.167366083715727e-17,0.0024463999999999597,1.0024523995502597,0.49754459331796325,0.5024554066820368,0.5,2.0,0.029928505956290756,0.9700714940437093,0.029928670648207357,0.9700713293517926,0.23800398867344286,0.7619960113265571,0.2727893935188146,1.3751174571542395,0.49548702843022785,0.5045129715697722
phi041_b20,matched,3-21,3-21,0.6381909547738693,0.7195467422096318,10.0,0.5,1.719013481045286,0.0363580627430539,0.0363580627430539,12.869365815322912,4.24689071905656,5.312905671099385,3.3095694251669663,1.1230141363072617e-16,103.0,0.501085,2.583280422296491,0.02429916,0.02429916,14.0091125,4.623006999999999,6.036060000000001,3.3500455000000002,1.51154730087658e-16,0.002165301296187279,0.9978346987038127,0.33456179739204883,0.6654382026079512,0.3316706621107781,1.496268296642925,0.08135752244669953,0.9186424775533005,0.08135749760782102,0.918642502392179,0.11980568929079831,0.8801943107092017,0.0120822462957694,0.9879177537042306,0.257043338533964,0.742956661466036
phi041_b20,matched,4-7,4-7,0.6690647482014388,0.916256157635468,11.0,0.5,1.0,0.0625,0.0625,7.8752052385777995,2.598817728730673,2.721569359762857,2.5548181500842686,9.80292041994589e-17,173.0,0.4946092,0.97855304289856,0.0625,0.0625,7.9353085000000005,2.618652,2.3204115,2.996245,9.231938035536569e-17,0.010781599999999947,1.0108991098426798,0.021446957101439956,1.0219170102807225,0.0,1.0,0.007574155613761079,0.9924258443862389,0.00757422951553964,0.9924257704844603,0.14739946212423985,1.1728822063512687,0.1473266872087334,0.8526733127912666,0.058246151141607645,1.0618485936768025
phi041_b20,matched,4-10,4-10,0.918918918918919,0.9883720930232558,12.0,0.5,1.0,0.0625,0.0625,7.372091274371236,2.4327901205425073,2.6950411666614666,2.2442599871672626,1.0485097080086259e-16,189.0,0.49650335,0.98606230624489,0.0625,0.0625,8.0759605,2.665067,2.415706,2.9951875,8.648757336845805e-17,0.00699329999999998,1.0070425506695977,0.013937693755110003,1.0141346988591293,0.0,1.0,0.08715610058131966,0.9128438994186804,0.08715611256958747,0.9128438874304126,0.10364782924911617,1.1156329315990714,0.25071135374087183,0.7492886462591282,0.17513807733150208,1.212324114519574
phi041_b20,matched,6-7,5-7,0.4798387096774194,0.916256157635468,13.0,0.5,1.0,0.0625,0.0625,14.048774210245755,4.6360954893810975,6.398415810964462,3.014262909900197,5.564087093986982e-17,48.0,0.5000765,3.7428018881335894,0.01670383,0.01670383,15.379121000000001,5.07511,6.066605,4.237406,1.7475154081519503e-16,0.00015297659458109883,0.9998470234054189,0.7328204831865502,0.2671795168134498,0.73273872,3.741656853547959,0.08650343473819123,0.9134965652618088,0.08650344733787092,0.913496552662129,0.05185827566815268,1.0546946456814745,0.2886537400711197,0.7113462599288803,0.6816001124779112,0.31839988752208886
phi041_b20,native_only,6-10,5-10,0.4798387096774194,0.9883720930232558,14.0,0.5,1.0,0.0625,0.0625,10.170346015105206,3.356214184984717,3.798380034962274,3.015751795158215,7.693940367564163e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi041_b20,native_only,6-20,5-20,0.4798387096774194,0.6916666666666667,15.0,0.5,4.0,0.015625,0.015625,11.06710287604004,3.652143949093213,4.4944966347745785,2.9204622921722505,2.5186209536229244e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
phi041_b20,matched,6-23,5-23,0.4798387096774194,0.6405228758169934,16.0,0.5,2.0,0.03125,0.03125,14.886533552214322,4.912556072230725,6.380859242296449,3.5931182376871487,1.0412187151401141e-16,194.0,0.49645079999999997,0.9858535872825599,0.0625,0.0625,17.81959,5.880465,6.49545,5.443675000000001,4.270278652229878e-17,0.00709840000000006,1.0071491475086756,0.50707320635872,2.028698810654904,0.5,0.5,0.16459730261951477,0.8354026973804852,0.16459734523873115,0.8354026547612688,0.017641696526576482,0.9823583034734236,0.33994622425344123,0.6600537757465588,0.5898768827205303,2.4382922051150095
phi041_b20,matched,6-30,5-30,0.4798387096774194,0.904494382022472,17.0,0.5,4.0,0.015625,0.015625,15.804350453985371,5.215435649815172,4.948951269713615,5.639963534456584,1.7258387966324884e-16,32.0,0.49649440000000006,2.4152622524581124,0.02551552,0.02551552,15.557116000000002,5.13385,4.737401,5.685865000000001,1.150639353730946e-16,0.007011199999999884,1.0070607040079405,0.3961844368854719,1.6561348548916517,0.3876276086084077,0.6123723913915923,0.015643442905495943,1.015892049270917,0.015643113115212763,1.0158917089153698,0.04274648469631362,1.044655343660715,0.008072908087585071,0.9919270919124149,0.3332868886850208,1.4998955068210202
phi041_b20,native_only,9-10,6-10,0.918918918918919,0.5040650406504065,19.0,0.5,1.0,0.0625,0.0625,12.409318083847076,4.095074967669533,4.324495783325497,3.9897473328520454,6.346177067301369e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi041_b20,matched,9-14,6-14,0.3476482617586912,0.5040650406504065,20.0,0.5,2.3701240575151803,0.026369927684513073,0.026369927684513073,6.70947387899744,2.2141263800691546,2.6950411666614675,1.800306332266818,2.7071990130303695e-16,143.0,0.49998360000000003,1.5298334665128082,0.04085144,0.04085144,6.1900565,2.0427185000000003,2.506703,1.640635,1.9541714208368847e-16,3.2799999999943985e-05,1.0000328010758752,0.35453443389934886,1.549269322050968,0.35449208927486836,0.6455079107251316,0.07741551548823587,1.0839115731815114,0.07741558097681879,1.083911650121715,0.06988322441648454,1.0751338178721084,0.0886912018277307,1.0973228855088535,0.27815745668086844,1.385343672599099
phi041_b20,matched,9-19,6-19,0.7604562737642585,0.5040650406504065,21.0,0.5,4.0,0.015625,0.015625,10.611115191777376,3.5016680132865323,3.9285203041348797,3.1809268743559636,2.6274087375851614e-16,190.0,0.49576070000000005,0.9831146866579602,0.0625,0.0625,16.4087845,5.4149,6.8655,4.1283845,4.6367581242801564e-17,0.008478599999999892,1.008551101368059,0.7542213283355099,4.0687012962829,0.75,0.25,0.35332716498425726,0.6466728350157427,0.3533272981428037,0.6466727018571963,0.42778817214552767,0.5722118278544723,0.22949839716819898,0.770501602831801,0.8235235325988229,5.666477886407023
phi041_b20,native_only,7-10,7-10,0.6690647482014388,0.916256157635468,22.0,0.5,1.0,0.0625,0.0625,13.479310102061438,4.448172333680275,4.369930866730046,4.661206901651117,5.788667004172841e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi041_b20,matched,7-15,7-15,0.6461538461538462,0.916256157635468,23.0,0.5,1.720709612239729,0.03632222401468895,0.03632222401468895,8.464090278968131,2.7931497920594834,4.09962263873152,1.5713178481771275,1.5797466685228848e-16,165.0,0.49920785000000006,1.409736156950241,0.04419417,0.04419417,12.817250000000001,4.2296925,4.737438000000001,3.8501195,9.015126003743669e-17,0.001584299999999872,1.0015868139894033,0.1807239600903463,1.2205898272214524,0.17812181980815675,0.8218781801918432,0.3396328948122156,0.6603671051877844,0.33963289481221537,0.6603671051877846,0.1346329727731488,0.8653670272268512,0.5918781616578064,0.4081218383421937,0.4293309058107963,1.7523289944775822
phi041_b20,matched,7-21,7-21,0.6381909547738693,0.7195467422096318,24.0,0.5,1.0,0.0625,0.0625,11.318943979745915,3.7352515133161526,4.08425867079939,3.4994337956303734,6.887372983153684e-17,85.0,0.4974579,0.9898574490896398,0.0625,0.0625,11.131322,3.6733365,3.8495065,3.608479,6.99012007000022e-17,0.005084199999999983,1.0051101811831715,0.010142550910360204,1.010246476318068,0.0,1.0,0.016575926171349984,1.0168553186895424,0.016575861918648814,1.0168552522525918,0.05747730242400236,1.0609824066537854,0.0302191600310343,0.9697808399689657,0.014698901566440948,0.9853010984335591
phi041_b20,native_only,7-22,7-22,0.6690647482014388,0.8895705521472392,25.0,0.5,1.0,0.0625,0.0625,13.00403926741949,4.291332958248431,5.283242081336044,3.4294642278350143,6.043220135178373e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi041_b20,matched,7-26,7-26,0.6690647482014388,0.7410071942446043,26.0,0.5,4.0,0.015625,0.015625,10.899754372757362,3.5969189430099293,3.7436216275152594,3.559213802232173,2.538269921090591e-16,200.0,0.49932175000000006,2.99028812659201,0.02084433,0.02084433,10.675463500000001,3.5229030000000003,3.482239,3.6703215,2.0665803324275775e-16,0.0013564999999998717,1.0013583425917256,0.25242796835199754,1.3376637403027596,0.2503956711489408,0.7496043288510592,0.020577607998025136,1.0210099423558856,0.020577595487317784,1.0210099293139576,0.06982079214259324,1.075061656455878,0.030271925161822238,0.9697280748381778,0.18583113826615716,1.2282464326508553
phi041_b20,native_only,8-9,8-9,0.5138888888888888,0.4512195121951219,27.0,0.5,1.0,0.0625,0.0625,8.667384719700541,2.8602369575011783,3.367381607421411,2.439766154777953,9.089282942529239e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi041_b20,matched,8-16,8-16,0.8651685393258427,0.6350515463917525,28.0,0.5,2.63408529332384,0.02372740175058413,0.02372740175058413,11.092532585362953,3.660535753169775,3.2823162553294587,4.149680576863719,1.9096059220769757e-16,122.0,0.49820040000000004,2.9784441392729826,0.02083333,0.02083333,15.654514000000002,5.165990000000001,3.414989,7.073535000000001,1.5416625622091093e-16,0.0035991999999999136,1.0036122010339614,0.115617023468232,0.884382976531768,0.12197170937660225,1.138915466254513,0.29141635534881816,0.7085836446511818,0.2914164074708286,0.7085835925291715,0.03885012357888741,0.9611498764211126,0.4133512343031146,0.5866487656968854,0.19268025701746574,1.238666598571756
phi041_b20,native_only,8-17,8-17,0.8947368421052632,0.8258317025440313,29.0,0.5,2.0,0.03125,0.03125,9.427640213754445,3.1111212705389666,3.1582594716077392,3.1582594716077392,1.6338558464560272e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
phi041_b20,matched,9-14,9-14,0.3476482617586912,0.4512195121951219,30.0,0.5,2.071317052665616,0.030174038262065002,0.030174038262065002,12.312565841045881,4.06314672754514,4.888709532177179,3.3607095813235612,1.318576563306641e-16,143.0,0.49998360000000003,1.5298334665128082,0.04085144,0.04085144,6.1900565,2.0427185000000003,2.506703,1.640635,1.9541714208368847e-16,3.2799999999943985e-05,1.0000328010758752,0.26141994314967987,1.3539493663889424,0.2613714899140642,0.7386285100859358,0.4972569828325734,1.9890877960558004,0.49725701851919984,1.9890879372488866,0.4872464842713526,1.9502547897286513,0.5118188703012349,2.048420021103756,0.3252503085210645,0.6747496914789355
phi041_b20,matched,9-16,9-16,0.5138888888888888,0.4512195121951219,31.0,0.5,2.478957387301849,0.02521221232771022,0.02521221232771022,8.843491148952232,2.9183520791542357,1.8397814489770241,4.085357620820972,2.3510189003820085e-16,79.0,0.7338210000000001,4.643521891491824,0.02899164,0.02899164,11.251375000000001,3.712954,1.3828360000000002,6.155585,6.045091439593462e-16,0.31863492595605747,0.6813650740439425,0.4661471518323273,0.5338528481676726,0.13036267255973716,0.8696373274402629,0.21400796356425494,0.7859920364357451,0.2140080164865399,0.7859919835134601,0.24836941867801737,1.3304408107519792,0.33631691856728946,0.6636830814327105,0.6110862963985013,0.38891370360149863
phi041_b20,matched,9-24,9-24,0.5138888888888888,0.4512195121951219,32.0,0.5,1.0,0.0625,0.0625,11.579760212000645,3.8213208699602115,4.3420962679332655,3.4163430741071656,6.836752321173524e-17,142.0,0.49865275000000003,1.4066027548574989,0.04419417,0.04419417,9.7801375,3.2274455000000004,3.0715245,3.4811675,1.1477281116371425e-16,0.002694499999999933,1.0027017799460647,0.28906722488162,0.7109327751183799,0.29289328000000003,1.4142136847462008,0.15541105161535312,1.1840079152262066,0.15541101890415046,1.1840078693691996,0.2926171345662097,1.4136616093842862,0.01862146130366739,0.9813785386963326,0.404323005435369,0.5956769945646311
phi041_b20,matched,10-14,10-14,0.3476482617586912,0.7112970711297071,33.0,0.5,3.0,0.020833333333333332,0.020833333333333332,10.586330443339508,3.4934890463020367,3.5805968468957796,3.5122445501416912,2.0447910909570307e-16,161.0,0.49835485,1.4049226205544898,0.04419417,0.04419417,10.124253,3.3410035,2.764496,4.0187535,1.0440775919857957e-16,0.0032902999999999683,1.0033011618127123,0.5316924598151701,2.1353489196550703,0.5285954384179331,0.4714045615820669,0.043648499903970836,1.0456406456199294,0.04364849704150281,1.045640642490209,0.22792313175478088,1.2952078233774909,0.1260363318771128,0.8739636681228872,0.489396449053809,1.9584665992763202
phi041_b20,matched,10-20,10-20,0.7217391304347827,0.6916666666666667,34.0,0.5,2.0,0.03125,0.03125,8.367680749178744,2.7613346472289857,3.680739992175487,1.9256061097742716,1.8740428183486292e-16,38.0,0.49491124999999997,1.385573851576817,0.04419417,0.04419417,6.185099999999999,2.041083,1.6382325,2.5057845,1.641106522378147e-16,0.010177500000000061,1.0102821465464769,0.3072130742115915,1.4434452539097435,0.2928931576268996,0.7071068423731004,0.2608346105213152,1.352877196678913,0.2608346105213152,1.352877196678913,0.5549176243139823,2.2467751019318,0.23153562895202212,0.7684643710479778,0.12429614397804484,1.141938559620695
phi041_b20,matched,10-22,10-22,0.838150289017341,0.8895705521472392,35.0,0.5,1.0,0.0625,0.0625,11.397967252130739,3.7613291932031427,2.613867420126736,5.022770638800861,6.946953854227113e-17,198.0,0.49775265,0.99103080232809,0.0625,0.0625,11.903718,3.9282269999999997,3.4805,4.494991,6.213051699160134e-17,0.004494699999999963,1.0045149935414708,0.008969197671909956,1.0090503722496211,0.0,1.0,0.042486788402519335,0.9575132115974807,0.04248680302763994,0.95751319697236,0.24899657516829884,0.7510034248317011,0.10507739189278675,1.117415060186074,0.10564373543670669,1.118122653826651
phi041_b20,matched,10-23,10-23,0.6758620689655173,0.6405228758169934,36.0,0.5,2.0,0.03125,0.03125,11.934409357549885,3.9383550879914613,4.1658863006567985,3.830167968901626,1.3018275331081742e-16,175.0,0.49704705,0.9882230796548098,0.0625,0.0625,13.068342000000001,4.312553,5.273555,3.482234,5.5047726740480855e-17,0.0059059000000000195,1.0059409868743814,0.505888460172595,2.023834538147609,0.5,0.5,0.08676943429014299,0.9132305657098571,0.08676946393668414,0.9132305360633158,0.21004212515906281,0.7899578748409372,0.09084039439695972,1.0999168835011162,0.5771503878931502,2.3649069819823088
phi041_b20,native_only,12-13,11-12,0.9245283018867924,0.8421052631578947,37.0,0.5,2.0,0.03125,0.03125,7.391723302901629,2.4392686899575367,2.07377717703711,2.8786774359069818,2.021405944714851e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
phi041_b20,matched,12-19,11-19,0.7604562737642585,0.6006006006006006,38.0,0.5,3.0,0.020833333333333332,0.020833333333333332,8.826513165493562,2.9127493446128754,2.5758254346907914,3.3379383861898946,2.49101053195748e-16,153.0,0.49723695,1.3986266992077374,0.04419417,0.04419417,11.955547,3.9453305000000003,3.6703170000000003,4.3398995000000005,9.220657786120188e-17,0.005526099999999978,1.0055568074737808,0.5337911002640875,2.1449611977945024,0.5285954384179331,0.4714045615820669,0.2617223481708062,0.7382776518291938,0.26172234629953683,0.7382776537004632,0.2982008271517716,0.7017991728482285,0.23087196231389823,0.7691280376861017,0.6298426816014129,2.7015540428223965
phi041_b20,matched,12-20,11-20,0.7217391304347827,0.6916666666666667,39.0,0.5,2.0,0.03125,0.03125,6.010310131132657,1.9834023432737764,2.3478792324137974,1.6790285554450832,2.63809987195283e-16,30.0,0.49719969999999997,1.7127041754072185,0.03608439,0.03608439,6.56827,2.1675290000000005,2.5056380000000003,1.895103,1.9328747984724667e-16,0.005600600000000067,1.0056321433822266,0.14364791229639073,1.1677439856328213,0.13397455243112052,0.8660254475688794,0.084947766895597,0.915052233104403,0.08494772467921953,0.9150522753207805,0.06296151622309483,0.9370384837769051,0.11401725634697257,0.8859827436530274,0.2673231142528075,1.3648581243015308
phi041_b20,matched,12-25,11-25,0.826271186440678,0.8448275862068966,40.0,0.5,1.0,0.0625,0.0625,9.339293086921042,3.0819667186839443,3.0834634568938872,3.173862911343211,8.700091440925084e-17,18.0,0.49699325000000005,1.3972560778127667,0.04419417,0.04419417,8.955749,2.955397,2.843099,3.1572530000000003,1.2831449943884888e-16,0.006013499999999894,1.0060498809591478,0.2843115761819569,0.7156884238180431,0.29289328000000003,1.4142136847462008,0.04106778568264074,1.0428265784270017,0.04106784084222423,1.0428266384123501,0.07795275029333969,1.0845431189325054,0.00523334239920938,1.0052608743560336,0.3219712909318323,0.6780287090681677
phi041_b20,matched,13-25,12-25,0.826271186440678,0.8421052631578947,41.0,0.5,1.0,0.0625,0.0625,13.427373239488396,4.43103316903117,5.840924584344504,3.1554154861127235,5.884558745725222e-17,207.0,0.49044175000000007,0.9621324405722502,0.0625,0.0625,14.035024000000002,4.631558,6.3202050000000005,3.0832610000000003,5.266577983182811e-17,0.01911649999999987,1.0194890626664632,0.037867559427749775,1.039357948896544,0.0,1.0,0.04329531324717401,0.9567046867528259,0.04329532977214802,0.956704670227852,0.07583304903171603,0.9241669509682839,0.022866873294588884,1.0234020039538407,0.10501734951517601,1.1173400953172519
phi041_b20,matched,16-19,13-19,0.7348242811501597,0.2371134020618556,43.0,0.5,2.0,0.03125,0.03125,24.397431618654835,8.051152434156096,7.708209505455854,8.638069679042882,6.39981883986806e-17,133.0,0.4982592500000001,4.96524560421125,0.0125,0.0125,25.737695,8.49344,9.75443,7.489825000000001,1.4084724420018642e-16,0.003481499999999804,1.0034936631883902,0.5972001871762982,0.40279981282370186,0.6,2.5,0.05207394762216134,0.9479260523778387,0.05207402016661136,0.9479259798333887,0.20977345621877908,0.7902265437812209,0.13292838813614544,1.1533072774120732,0.5456198751910271,0.45438012480897294
